Ticket Number,Issued Date,Location,Violation Code,Violation Description,Fine Level 1,Camera ID
"8,500,026,433",06/10/2026 09:27:10,2531 N CLARK ST ,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,8304
"8,000,155,496",06/10/2026 09:27:17,319 W RANDOLPH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,143",06/10/2026 09:28:25,2128 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,145",06/10/2026 09:35:05,433 W HARRISON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,146",06/10/2026 09:43:28,1472 N HALSTED ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,500,026,461",06/10/2026 09:46:50,729 W GRAND AVE,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8300
"8,000,155,497",06/10/2026 09:51:05,817 W WASHINGTON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,147",06/10/2026 09:52:51,941 W ARMITAGE AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,500,026,462",06/10/2026 09:57:46,340 W CHICAGO AVE,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8300
"8,500,026,463",06/10/2026 09:57:47,340 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,8300
"8,500,026,464",06/10/2026 10:07:38,1946 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,000,154,151",06/10/2026 10:12:50,2325 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,434",06/10/2026 10:14:19,2401 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,026,465",06/10/2026 10:14:50,726 N STATE ST,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8305
"8,500,026,466",06/10/2026 10:15:21,2501 N CLARK ST ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8303
"8,000,154,154",06/10/2026 10:18:07,2937 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,155",06/10/2026 10:18:14,2959 N CLARK ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,154,149",06/10/2026 10:22:57,529 W 26TH ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,155,498",06/10/2026 10:26:37,806 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,499",06/10/2026 10:29:24,740 W WASHINGTON BLVD,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3606
"8,000,155,500",06/10/2026 10:29:58,632 W WASHINGTON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,501",06/10/2026 10:30:52,116 N JEFFERSON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,158",06/10/2026 10:33:04,1611 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,230",06/10/2026 10:42:46,500 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8305
"8,500,026,231",06/10/2026 10:43:59,300 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,026,467",06/10/2026 10:49:51,1438 W CHICAGO AVE,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8300
"8,500,026,468",06/10/2026 11:02:37,1030 N STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,000,155,504",06/10/2026 11:15:23,1116 W MADISON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,505",06/10/2026 11:15:39,1144 W MADISON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,506",06/10/2026 11:15:43,1150 W MADISON ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3605
"8,000,155,510",06/10/2026 11:17:03,1234 W MADISON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,511",06/10/2026 11:17:27,1300 W MADISON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,500,026,469",06/10/2026 11:19:12,2742 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,000,155,516",06/10/2026 11:19:57,208 S ASHLAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,518",06/10/2026 11:20:02,216 S ASHLAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,519",06/10/2026 11:20:06,216 S ASHLAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,500,026,470",06/10/2026 11:30:32,3461 N BROADWAY ,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,500,026,471",06/10/2026 11:30:33,3461 N BROADWAY ,09108040,ZERO FINE WARNING - SMRT ST,0,8305
"8,000,155,520",06/10/2026 11:33:30,402 W CHICAGO AVE,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3904
"8,000,155,522",06/10/2026 11:33:49,460 W CHICAGO AVE,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3904
"8,000,155,523",06/10/2026 11:33:52,470 W CHICAGO AVE,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3904
"8,000,155,524",06/10/2026 11:33:54,470 W CHICAGO AVE,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3904
"8,500,026,435",06/10/2026 11:35:42,1300 N CLARK ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,8304
"8,000,154,161",06/10/2026 11:36:36,2313 N LINCOLN AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,155,531",06/10/2026 11:39:01,33 W MONROE ST,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3606
"8,500,026,472",06/10/2026 11:43:19,3760 N BROADWAY ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8303
"8,000,155,532",06/10/2026 11:43:21,59 E HARRISON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,164",06/10/2026 11:43:37,2024 S WENTWORTH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,163",06/10/2026 11:43:40,2932 N LINCOLN AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,155,534",06/10/2026 11:44:03,431 W HURON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,536",06/10/2026 11:44:42,705 N SEDGWICK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,537",06/10/2026 11:44:43,709 N SEDGWICK ST,0964190B*,EXP. METER CENTRAL BUS. DIST. - SMRT ST,70,FI3904
"8,000,155,549",06/10/2026 11:46:44,1545 W 18TH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,550",06/10/2026 11:46:48,1537 W 18TH ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3605
"8,000,155,554",06/10/2026 11:47:27,1431 W 18TH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,555",06/10/2026 11:49:43,1343 W 18TH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,556",06/10/2026 11:49:44,1339 W 18TH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,557",06/10/2026 11:49:45,1335 W 18TH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,154,166",06/10/2026 11:51:55,1354 W BELMONT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,167",06/10/2026 11:51:56,1350 W BELMONT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,180",06/10/2026 11:51:58,1208 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,155,539",06/10/2026 11:52:22,1339 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,154,168",06/10/2026 11:52:26,1230 W BELMONT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,155,546",06/10/2026 11:53:09,1527 N WELLS ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3904
"8,000,155,547",06/10/2026 11:53:13,1541 N WELLS ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3904
"8,000,155,548",06/10/2026 11:53:14,1543 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,154,169",06/10/2026 11:53:48,946 W BELMONT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,155,566",06/10/2026 11:55:57,1301 S HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,568",06/10/2026 11:56:01,1259 S HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,154,173",06/10/2026 12:00:13,900 W BELMONT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,474",06/10/2026 12:00:22,2530 N CLARK ST ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8303
"8,000,154,172",06/10/2026 12:00:26,1322 W 18TH ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,174",06/10/2026 12:02:01,1114 W BELMONT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,475",06/10/2026 12:03:56,2264 N CLARK ST ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8303
"8,000,154,183",06/10/2026 12:06:35,1435 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,184",06/10/2026 12:06:36,1435 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,185",06/10/2026 12:06:39,1424 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,187",06/10/2026 12:06:43,1417 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,154,197",06/10/2026 12:11:18,1544 N CLYBOURN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,198",06/10/2026 12:11:19,1540 N CLYBOURN AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,154,199",06/10/2026 12:11:21,1537 N CLYBOURN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,200",06/10/2026 12:11:23,1537 N CLYBOURN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,190",06/10/2026 12:11:42,1069 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,155,558",06/10/2026 12:12:29,1203 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,575",06/10/2026 12:12:58,1301 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,154,224",06/10/2026 12:13:41,1354 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,155,570",06/10/2026 12:13:46,30 E BALBO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,223",06/10/2026 12:13:56,3439 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,222",06/10/2026 12:14:25,3511 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,193",06/10/2026 12:14:59,1062 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,155,571",06/10/2026 12:15:09,614 S PLYMOUTH CT,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,572",06/10/2026 12:15:16,644 S PLYMOUTH CT,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,202",06/10/2026 12:15:17,1472 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,155,573",06/10/2026 12:15:18,658 S PLYMOUTH CT,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,203",06/10/2026 12:15:20,1472 N HALSTED ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,154,195",06/10/2026 12:17:14,1434 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,206",06/10/2026 12:19:26,1949 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,207",06/10/2026 12:19:28,1955 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,155,582",06/10/2026 12:19:29,1484 N HALSTED ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3904
"8,000,155,583",06/10/2026 12:19:30,1478 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,586",06/10/2026 12:19:42,1424 N HALSTED ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3904
"8,000,155,587",06/10/2026 12:19:50,1378 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,500,026,232",06/10/2026 12:19:56,500 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,500,026,233",06/10/2026 12:20:02,500 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,000,154,218",06/10/2026 12:20:30,3532 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,217",06/10/2026 12:20:53,3448 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,216",06/10/2026 12:21:02,3423 N SOUTHPORT AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,500,026,234",06/10/2026 12:21:29,1400 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8300
"8,500,026,236",06/10/2026 12:21:49,300 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8304
"8,500,026,235",06/10/2026 12:21:50,300 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8304
"8,000,155,589",06/10/2026 12:22:05,1210 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,500,026,238",06/10/2026 12:22:42,144 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8304
"8,500,026,239",06/10/2026 12:22:46,144 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8304
"8,000,155,599",06/10/2026 12:23:01,1 S SANGAMON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,600",06/10/2026 12:24:20,157 N SANGAMON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,602",06/10/2026 12:24:30,173 N SANGAMON ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,605",06/10/2026 12:26:53,8 S MORGAN ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3605
"8,000,154,226",06/10/2026 12:27:24,2668 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,227",06/10/2026 12:27:29,2646 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,229",06/10/2026 12:30:03,2308 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,196",06/10/2026 12:30:21,912 W WASHINGTON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,155,592",06/10/2026 12:31:12,19 W POLK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,607",06/10/2026 12:31:31,15 S RACINE AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,154,234",06/10/2026 12:33:23,2615 N SOUTHPORT AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,235",06/10/2026 12:33:42,2715 N SOUTHPORT AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,154,209",06/10/2026 12:35:29,935 W ARMITAGE AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,155,595",06/10/2026 12:35:51,1260 S MICHIGAN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,610",06/10/2026 12:38:15,2014 S MICHIGAN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,618",06/10/2026 12:38:30,2118 S MICHIGAN AVE,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3606
"8,000,154,210",06/10/2026 12:39:47,941 W ARMITAGE AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,211",06/10/2026 12:39:52,937 W ARMITAGE AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,155,621",06/10/2026 12:40:06,2218 S MICHIGAN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,237",06/10/2026 12:41:40,3114 N LINCOLN AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,154,244",06/10/2026 12:45:56,1800 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,500,026,477",06/10/2026 12:46:31,1946 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,500,026,241",06/10/2026 12:47:25,300 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,000,154,238",06/10/2026 12:48:04,2438 N LINCOLN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,239",06/10/2026 12:49:36,2384 N LINCOLN AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,154,240",06/10/2026 12:49:37,2376 N LINCOLN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,242",06/10/2026 12:49:37,100 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8303
"8,500,026,243",06/10/2026 12:49:38,100 S DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8303
"8,000,154,241",06/10/2026 12:49:38,2380 N LINCOLN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,242",06/10/2026 12:49:42,2356 N LINCOLN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,243",06/10/2026 12:49:47,2346 N LINCOLN AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3601
"8,000,154,246",06/10/2026 12:50:12,918 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,154,248",06/10/2026 12:50:15,914 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,500,026,478",06/10/2026 12:50:48,2460 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,500,026,245",06/10/2026 12:51:10,0 N DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8303
"8,500,026,246",06/10/2026 12:51:19,24 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,026,479",06/10/2026 12:51:22,2501 N CLARK ST ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8304
"8,500,026,247",06/10/2026 12:51:23,24 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,026,480",06/10/2026 12:51:28,2501 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,500,026,248",06/10/2026 12:52:05,100 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,500,026,436",06/10/2026 12:52:10,2531 N CLARK ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8304
"8,500,026,437",06/10/2026 12:52:41,2531 N CLARK ST ,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,8304
"8,500,026,481",06/10/2026 12:53:01,2619 N CLARK ST ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8304
"8,000,154,254",06/10/2026 12:53:59,2325 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,482",06/10/2026 12:55:06,345 N DEARBORN ST ,09108040,ZERO FINE WARNING - SMRT ST,0,8303
"8,000,154,255",06/10/2026 12:55:27,2471 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,253",06/10/2026 12:58:57,854 W LAKE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,155,614",06/10/2026 12:59:11,1459 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,619",06/10/2026 12:59:34,1421 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,622",06/10/2026 13:00:19,1345 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,155,631",06/10/2026 13:03:21,1251 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,500,026,483",06/10/2026 13:03:45,1120 N STATE ST,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8303
"8,000,155,632",06/10/2026 13:05:58,2025 S MICHIGAN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,633",06/10/2026 13:05:59,2009 S MICHIGAN AVE,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3606
"8,000,155,627",06/10/2026 13:06:04,1554 N NORTH PARK AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,636",06/10/2026 13:06:13,1917 S MICHIGAN AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,643",06/10/2026 13:07:10,1617 S MICHIGAN AVE,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3606
"8,000,155,630",06/10/2026 13:08:56,1152 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,154,263",06/10/2026 13:10:48,3220 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,264",06/10/2026 13:12:44,2932 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,266",06/10/2026 13:15:45,1435 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,267",06/10/2026 13:15:46,1430 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,268",06/10/2026 13:15:47,1424 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,269",06/10/2026 13:17:44,1151 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,155,638",06/10/2026 13:18:22,916 N WELLS ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3904
"8,000,155,640",06/10/2026 13:18:24,912 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,641",06/10/2026 13:18:25,910 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,642",06/10/2026 13:18:26,904 N WELLS ST,0964190A*,EXP. METER NON-CENTRAL BUS. DIST. - SMRT ST,50,FI3904
"8,000,154,271",06/10/2026 13:18:40,1065 W TAYLOR ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,155,644",06/10/2026 13:20:38,516 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,646",06/10/2026 13:20:59,412 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,500,026,484",06/10/2026 13:21:09,600 N WELLS ST ,0964140B*,PARK OR STAND IN BUS STOP/STAND SMRT ST,100,8300
"8,000,155,653",06/10/2026 13:22:11,1208 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3605
"8,000,154,277",06/10/2026 13:29:32,1944 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,280",06/10/2026 13:31:19,3611 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,154,281",06/10/2026 13:32:29,608 W ROOSEVELT RD,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,026,249",06/10/2026 13:36:56,1400 W  CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8300
"8,000,154,283",06/10/2026 13:37:17,3548 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,500,026,250",06/10/2026 13:37:36,1500 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,8300
"8,000,154,282",06/10/2026 13:38:54,317 W ARMITAGE AVE,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3602
"8,000,155,665",06/10/2026 13:41:40,87 W SUPERIOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,155,667",06/10/2026 13:41:55,31 W SUPERIOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3904
"8,000,154,285",06/10/2026 13:44:06,2330 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3601
"8,000,155,674",06/10/2026 13:51:12,1129 S STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,675",06/10/2026 13:51:18,1119 S STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,676",06/10/2026 13:51:49,839 S STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,155,677",06/10/2026 13:51:50,839 S STATE ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3606
"8,000,154,286",06/10/2026 14:01:12,1338 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3602
"8,000,154,288",06/10/2026 14:06:52,1332 S HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,289",06/10/2026 14:07:04,1388 S HALSTED ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,FI3603
"8,000,154,291",06/10/2026 14:12:46,2129 S ARCHER AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,000,154,292",06/10/2026 14:14:14,2025 S WENTWORTH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,FI3603
"8,500,026,439",06/10/2026 14:20:28,36 W ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,8306
